# x1 x2 y

512 5000 4.438853
512 4750 4.378419
512 4500 4.244703
512 4250 4.160481
512 4000 3.981932
512 3750 3.916163
512 3500 3.777842
512 3250 3.662144
512 3000 3.479722
512 2750 3.340155
512 2500 3.129762
512 2250 2.969253
512 2000 2.735893
512 1750 2.46326
512 1500 2.253708
512 1250 1.893391
512 1000 1.594941
512 750 1.228612
512 500 1.058872
512 250 0.302124
512 200 0.294576
512 150 0.210242
512 125 0.149852
512 100 0.110498
512 75 0.071888
512 50 0.022047
512 25 0.001798

384 5000 3.694679
384 4750 3.657262
384 4500 3.560756
384 4250 3.50534
384 4000 3.363402
384 3750 3.329891
384 3500 3.220076
384 3250 3.142321
384 3000 3.003151
384 2750 2.899584
384 2500 2.739645
384 2250 2.619448
384 2000 2.440425
384 1750 2.226198
384 1500 2.061592
384 1250 1.763509
384 1000 1.512444
384 750 1.17093
384 500 0.794154
384 250 0.302124
384 200 0.429239
384 150 0.200685
384 125 0.161379
384 100 0.110498
384 75 0.071888
384 50 0.044095
384 25 0.001798

256 5000 2.799563
256 4750 2.751959
256 4500 2.720435
256 4250 2.661577
256 4000 2.568168
256 3750 2.556893
256 3500 2.49064
256 3250 2.447765
256 3000 2.355422
256 2750 2.297078
256 2500 2.191539
256 2250 2.1189
256 2000 2.001015
256 1750 1.857391
256 1500 1.740553
256 1250 1.528219
256 1000 1.349566
256 750 1.075035
256 500 0.750034
256 250 0.362549
256 200 0.417316
256 150 0.200685
256 125 0.161379
256 100 0.092081
256 75 0.071888
256 50 0.022047
256 25 0.001798

128 5000 1.575176
128 4750 1.576803
128 4500 1.54873
128 4250 1.543488
128 4000 1.518704
128 3750 1.505371
128 3500 1.49792
128 3250 1.467865
128 3000 1.445467
128 2750 1.410614
128 2500 1.361774
128 2250 1.339649
128 2000 1.292146
128 1750 1.228622
128 1500 1.180912
128 1250 1.076151
128 1000 0.985638
128 750 0.845451
128 500 0.642886
128 250 0.32959
128 200 0.294576
128 150 0.220754
128 125 0.149852
128 100 0.078927
128 75 0.071888
128 50 0.044095
128 25 0.001798

64 5000 0.816163
64 4750 0.818474
64 4500 0.805118
64 4250 0.804426
64 4000 0.816024
64 3750 0.787792
64 3500 0.775402
64 3250 0.815011
64 3000 0.796991
64 2750 0.795461
64 2500 0.774772
64 2250 0.77162
64 2000 0.754796
64 1750 0.729028
64 1500 0.715865
64 1250 0.670644
64 1000 0.637204
64 750 0.576
64 500 0.473706
64 250 0.302124
64 200 0.263568
64 150 0.200685
64 125 0.149852
64 100 0.138122
64 75 0.071888
64 50 0.022047
64 25 0.001798

32 5000 0.415617
32 4750 0.425346
32 4500 0.41905
32 4250 0.419557
32 4000 0.417564
32 3750 0.412987
32 3500 0.407533
32 3250 0.419144
32 3000 0.410716
32 2750 0.411092
32 2500 0.40139
32 2250 0.401132
32 2000 0.411784
32 1750 0.382892
32 1500 0.400576
32 1250 0.381425
32 1000 0.372579
32 750 0.349311
32 500 0.306832
32 250 0.213264
32 200 0.208658
32 150 0.163521
32 125 0.139861
32 100 0.110498
32 75 0.071888
32 50 0.044095
32 25 0.001798

16 5000 0.213645
16 4750 0.214802
16 4500 0.211724
16 4250 0.212103
16 4000 0.211235
16 3750 0.211635
16 3500 0.209127
16 3250 0.212611
16 3000 0.208553
16 2750 0.209029
16 2500 0.204387
16 2250 0.208756
16 2000 0.210658
16 1750 0.201208
16 1500 0.20655
16 1250 0.197788
16 1000 0.203321
16 750 0.195002
16 500 0.178816
16 250 0.139442
16 200 0.143079
16 150 0.122641
16 125 0.104896
16 100 0.078927
16 75 0.071888
16 50 0.044095
16 25 0.001798

1 5000 0.0138
1 4750 0.013909
1 4500 0.014015
1 4250 0.013902
1 4000 0.014016
1 3750 0.01383
1 3500 0.013935
1 3250 0.013747
1 3000 0.013634
1 2750 0.013414
1 2500 0.013436
1 2250 0.013374
1 2000 0.013456
1 1750 0.013191
1 1500 0.013484
1 1250 0.013028
1 1000 0.013233
1 750 0.01304
1 500 0.012703
1 250 0.011771
1 200 0.010476
1 150 0.01008
1 125 0.009942
1 100 0.008769
1 75 0.008986
1 50 0.007349
1 25 0.001798
