# x1 x2 y

512 3200 50.8263496058
512 3072 49.6544362164
512 2944 49.7118953544
512 2816 48.5376649776
512 2688 46.5700079722
512 2560 45.4812937769
512 2432 44.1459224493
512 2304 42.6257841275
512 2176 41.1512215715
512 2048 56.0492226847
512 1920 38.176630241
512 1792 36.3177849265
512 1664 34.5607394366
512 1536 32.4770615786
512 1408 30.3820972711
512 1280 28.1649257597
512 1152 26.1953125
512 1024 23.5228307039
512 896 20.6159319196
512 768 27.0212572674
512 640 13.9322916667
512 512 13.9569256757
512 384 6.65147569444
512 256 4.54545454545
512 128 0.78125
512 64 0.78125
512 32 0.29296875
512 16 0.1953125
512 4 0.1953125

508 3200 51.022685893
508 3072 49.796285125
508 2944 49.9070807622
508 2816 48.7246312521
508 2688 46.8772780005
508 2560 45.5360782559
508 2432 44.1910796838
508 2304 42.8627490695
508 2176 41.3479788773
508 2048 40.043086889
508 1920 38.1939923846
508 1792 51.909387239
508 1664 34.81325814
508 1536 47.2420003351
508 1408 30.5782584139
508 1280 28.3866968286
508 1152 26.1689618093
508 1024 23.8819475194
508 896 20.6859142607
508 768 26.6150680029
508 640 14.0419947507
508 512 15.308012969
508 384 6.35101533361
508 256 4.58124552613
508 128 0.787401574803
508 64 0.787401574803
508 32 0.295275590551
508 16 0.196850393701
508 4 0.196850393701

504 3200 51.2081531334
504 3072 49.9874430437
504 2944 50.1370020814
504 2816 49.0020577853
504 2688 47.0038495562
504 2560 45.7905301279
504 2432 44.4076404826
504 2304 59.7919757011
504 2176 41.5627715441
504 2048 40.0589770029
504 1920 38.3451284255
504 1792 52.3213665028
504 1664 34.9126317194
504 1536 47.7863921369
504 1408 30.691443244
504 1280 28.6119880733
504 1152 26.3186813187
504 1024 24.2493549144
504 896 20.8500881834
504 768 27.1346469622
504 640 13.8645934564
504 512 16.9226830517
504 384 6.40142021721
504 256 4.6176046176
504 128 0.793650793651
504 64 0.793650793651
504 32 0.297619047619
504 16 0.198412698413
504 4 0.198412698413

500 3200 67.9435261812
500 3072 50.1684618422
500 2944 50.3968456778
500 2816 49.2844122459
500 2688 47.2089411765
500 2560 46.0049932262
500 2432 44.8529678068
500 2304 43.2012759171
500 2176 41.809976247
500 2048 40.1738347043
500 1920 38.6737020316
500 1792 36.8372906045
500 1664 35.0740368509
500 1536 33.0534798535
500 1408 30.9803646564
500 1280 28.7350458716
500 1152 26.5876651982
500 1024 24.2640586797
500 896 21.0168888889
500 768 18.3046153846
500 640 13.9755102041
500 512 17.0580645161
500 384 6.45263157895
500 256 5.12
500 128 0.8
500 64 0.8
500 32 0.2
500 16 0.1
500 4 0.2

496 3200 51.6444552792
496 3072 50.3741159485
496 2944 50.596200161
496 2816 49.421994578
496 2688 47.3889522931
496 2560 46.1260439629
496 2432 44.8201417875
496 2304 43.4210622737
496 2176 42.033049506
496 2048 40.3555532472
496 1920 38.7450699256
496 1792 36.9727946853
496 1664 35.3568919868
496 1536 33.1984341888
496 1408 31.0559792145
496 1280 28.9137274016
496 1152 39.7651802657
496 1024 24.519686907
496 896 21.1863799283
496 768 18.3113765082
496 640 14.3817204301
496 512 17.1956295525
496 384 6.50466893039
496 256 5.16129032258
496 128 0.806451612903
496 64 0.806451612903
496 32 0.302419354839
496 16 0.201612903226
496 4 0.201612903226

492 3200 51.8213123826
492 3072 50.5846855596
492 2944 50.8407609344
492 2816 49.8006443989
492 2688 47.7220486435
492 2560 46.4384789465
492 2432 45.15076298
492 2304 43.7541998036
492 2176 42.1323955837
492 2048 40.5885919256
492 1920 38.9290696987
492 1792 37.1387283237
492 1664 35.545113803
492 1536 33.4683401579
492 1408 31.3521937594
492 1280 28.989515305
492 1152 40.0884744142
492 1024 24.6585962192
492 896 21.1704451846
492 768 18.460249488
492 640 14.2027542724
492 512 17.3354314188
492 384 6.55755241763
492 256 5.20325203252
492 128 0.542005420054
492 64 0.813008130081
492 32 0.30487804878
492 16 0.20325203252
492 4 0.20325203252

488 3200 52.0853080122
488 3072 50.7854075254
488 2944 50.9696101853
488 2816 49.8440070339
488 2688 47.8890482943
488 2560 46.5862803693
488 2432 45.2390930234
488 2304 43.8242614076
488 2176 42.349497638
488 2048 40.7783704524
488 1920 39.1169688114
488 1792 37.3083595935
488 1664 35.6380371439
488 1536 33.5792680506
488 1408 45.8141136258
488 1280 29.2271342829
488 1152 40.4170684667
488 1024 24.7397391408
488 896 21.3439734238
488 768 18.6115630084
488 640 14.6174863388
488 512 17.477525119
488 384 6.61130284728
488 256 5.24590163934
488 128 0.546448087432
488 64 0.819672131148
488 32 0.30737704918
488 16 0.204918032787
488 4 0.204918032787

484 3200 52.2803387803
484 3072 51.055719415
484 2944 51.1840728635
484 2816 67.0646464929
484 2688 48.0757680123
484 2560 46.7744588745
484 2432 45.5228033417
484 2304 44.1466108625
484 2176 42.6137228265
484 2048 41.0198756651
484 1920 39.3525558276
484 1792 37.4817695673
484 1664 35.9923543406
484 1536 33.9801974233
484 1408 46.099423992
484 1280 29.3617164884
484 1152 27.0495329951
484 1024 24.8836556206
484 896 21.5203698984
484 768 18.7653775787
484 640 19.6510560147
484 512 18.2093663912
484 384 7.036271809
484 256 5.28925619835
484 128 0.826446280992
484 64 0.826446280992
484 32 0.309917355372
484 16 0.206611570248
484 4 0.206611570248

480 3200 52.453427603
480 3072 51.2072681871
480 2944 51.4238861184
480 2816 50.2114285714
480 2688 48.2822847682
480 2560 63.6862890089
480 2432 45.6876639613
480 2304 44.2155436161
480 2176 42.8683756402
480 2048 41.2339990994
480 1920 39.5485918744
480 1792 37.7670250896
480 1664 36.1120309051
480 1536 33.9743975904
480 1408 31.7809046961
480 1280 29.5527626812
480 1152 27.3342391304
480 1024 25.0910194175
480 896 21.7957227139
480 768 19.0673076923
480 640 19.8148148148
480 512 17.7688172043
480 384 6.72149122807
480 256 5.33333333333
480 128 0.833333333333
480 64 0.666666666667
480 32 0.3125
480 16 0.208333333333
480 4 0.208333333333

476 3200 52.7530255169
476 3072 51.493119677
476 2944 51.5987072003
476 2816 50.4718633865
476 2688 48.4938337967
476 2560 47.2634993804
476 2432 45.8573074273
476 2304 44.4875113324
476 2176 59.6160619937
476 2048 41.4684696049
476 1920 39.792749604
476 1792 38.0026688787
476 1664 36.3352830119
476 1536 34.1775412088
476 1408 31.8718833687
476 1280 29.8011052247
476 1152 27.5639386189
476 1024 25.3018683201
476 896 21.8820567875
476 768 18.936210848
476 640 20.5522208884
476 512 17.9181349959
476 384 6.77797434763
476 256 5.3781512605
476 128 0.560224089636
476 64 0.840336134454
476 32 0.31512605042
476 16 0.105042016807
476 4 0.210084033613

472 3200 52.9566423455
472 3072 51.6504719075
472 2944 51.839279583
472 2816 50.6859455666
472 2688 48.7105242713
472 2560 47.4395460003
472 2432 46.1555383934
472 2304 44.7545620714
472 2176 43.2482786894
472 2048 41.7075213898
472 1920 40.0414380136
472 1792 38.1881440497
472 1664 52.5624548156
472 1536 34.4671813885
472 1408 32.1861958828
472 1280 29.8912047641
472 1152 27.6771956857
472 1024 25.3930238271
472 896 21.874768707
472 768 19.0966872111
472 640 20.1506591337
472 512 18.6723163842
472 384 6.83541480821
472 256 5.42372881356
472 128 0.847457627119
472 64 0.847457627119
472 32 0.317796610169
472 16 0.21186440678
472 4 0.21186440678

468 3200 53.169882981
468 3072 51.8481599975
468 2944 52.1106181574
468 2816 50.9227465946
468 2688 48.9622744648
468 2560 47.6564692787
468 2432 46.3462110203
468 2304 44.9467969104
468 2176 43.48823551
468 2048 41.9512669991
468 1920 40.2726063205
468 1792 38.4050443752
468 1664 53.0117065662
468 1536 34.5954484112
468 1408 46.9172146608
468 1280 30.1466851467
468 1152 27.8534640306
468 1024 25.6100582188
468 896 22.0617325421
468 768 19.2599067599
468 640 20.3228869896
468 512 18.8319088319
468 384 6.893837157
468 256 5.47008547009
468 128 0.854700854701
468 64 0.854700854701
468 32 0.320512820513
468 16 0.213675213675
468 4 0.213675213675

464 3200 53.3733383108
464 3072 52.1308333689
464 2944 52.3021517745
464 2816 51.1939626042
464 2688 49.1896120232
464 2560 47.8696779203
464 2432 46.5306942473
464 2304 45.2038831248
464 2176 43.7475146282
464 2048 42.0713118412
464 1920 40.4861662508
464 1792 38.571637748
464 1664 36.9292849484
464 1536 34.7689161974
464 1408 47.5105822837
464 1280 30.2973905776
464 1152 28.0935800998
464 1024 25.7685916078
464 896 22.2519198916
464 768 19.2798807363
464 640 21.0837438424
464 512 18.9942528736
464 384 6.95326678766
464 256 5.51724137931
464 128 0.862068965517
464 64 0.862068965517
464 32 0.323275862069
464 16 0.215517241379
464 4 0.215517241379

460 3200 53.6139810297
460 3072 52.3399847148
460 2944 52.5649258704
460 2816 51.332680989
460 2688 49.4000564653
460 2560 48.1061335837
460 2432 46.8445688949
460 2304 45.3960927025
460 2176 43.9109052031
460 2048 42.3083078954
460 1920 40.7265790287
460 1792 38.7972139548
460 1664 37.1490750816
460 1536 35.0712545992
460 1408 33.0258357754
460 1280 30.5608461478
460 1152 28.1554394477
460 1024 39.0831758034
460 896 22.4454148472
460 768 19.5948616601
460 640 20.6763285024
460 512 18.5413744741
460 384 7.01372997712
460 256 5.5652173913
460 128 0.869565217391
460 64 0.869565217391
460 32 0.326086956522
460 16 0.108695652174
460 4 0.217391304348

456 3200 53.8450895906
456 3072 52.564998138
456 2944 52.7783074332
456 2816 51.6153665414
456 2688 49.6609045186
456 2560 48.3211934638
456 2432 47.0508185165
456 2304 45.5534926273
456 2176 44.1802060744
456 2048 42.582471419
456 1920 40.9494956738
456 1792 38.9999259753
456 1664 37.3125392028
456 1536 35.2110257851
456 1408 33.3155360892
456 1280 30.663768797
456 1152 28.4024169867
456 1024 39.2836785104
456 896 22.5438596491
456 768 19.7667464115
456 640 20.8576998051
456 512 18.7040181098
456 384 7.07525392428
456 256 5.61403508772
456 128 0.877192982456
456 64 0.877192982456
456 32 0.328947368421
456 16 0.219298245614
456 4 0.219298245614

452 3200 54.0746071875
452 3072 52.7861636017
452 2944 53.0632501629
452 2816 51.8926005652
452 2688 49.8752112956
452 2560 48.5328730518
452 2432 47.2285546005
452 2304 46.1893894955
452 2176 44.3536194489
452 2048 43.008161855
452 1920 57.4733137869
452 1792 39.3727463521
452 1664 37.5005372775
452 1536 35.4385505577
452 1408 33.4264494026
452 1280 30.9351295828
452 1152 28.5924087093
452 1024 39.7749134282
452 896 22.7433628319
452 768 28.9263833512
452 640 21.0422812193
452 512 18.8695403939
452 384 8.47621681416
452 256 5.66371681416
452 128 0.884955752212
452 64 0.884955752212
452 32 0.33185840708
452 16 0.221238938053
452 4 0.221238938053

448 3200 54.2870778164
448 3072 53.0929398504
448 2944 53.273823593
448 2816 52.0836626308
448 2688 50.5021062891
448 2560 48.8849979599
448 2432 47.4684103608
448 2304 46.0441144473
448 2176 44.6189568462
448 2048 59.6190243676
448 1920 41.3875280226
448 1792 39.5850030054
448 1664 37.7335460557
448 1536 35.7549661877
448 1408 33.5870596536
448 1280 31.0450234712
448 1152 28.7860576923
448 1024 39.9851727695
448 896 22.9464285714
448 768 29.1846546311
448 640 21.2301587302
448 512 19.6726190476
448 384 8.55189732143
448 256 5.71428571429
448 128 0.595238095238
448 64 0.892857142857
448 32 0.334821428571
448 16 0.223214285714
448 4 0.223214285714

444 3200 54.584077355
444 3072 53.3365776766
444 2944 53.4907896889
444 2816 52.3616991482
444 2688 50.3215353438
444 2560 49.0003595028
444 2432 47.782096872
444 2304 46.3983540255
