# x1 x2 y

512 3200 0.00366624822307
512 3072 0.00359449815729
512 2944 0.00350662373432
512 2816 0.00342348403747
512 2688 0.00333609546807
512 2560 0.00325764014498
512 2432 0.00316151451686
512 2304 0.00305161167265
512 2176 0.00294566762209
512 2048 0.00401800778959
512 1920 0.00274931393326
512 1792 0.00261876795147
512 1664 0.00249051916338
512 1536 0.00234084355283
512 1408 0.00218841441268
512 1280 0.00202973379374
512 1152 0.00189004462
512 1024 0.00169123815534
512 896 0.00148682884375
512 768 0.00194826593023
512 640 0.00100483489583
512 512 0.00100168010811
512 384 0.000477477833333
512 256 0.000322880181818
512 128 5.63875e-05
512 64 4.4117e-05
512 32 1.4145e-05
512 16 3.122e-06
512 4 5.9e-08

508 3200 0.00365165730713
508 3072 0.00357660439904
508 2944 0.00349288884172
508 2816 0.00340982224671
508 2688 0.00333187189413
508 2560 0.00323608316466
508 2432 0.00314002385926
508 2304 0.00304460291824
508 2176 0.00293662875111
508 2048 0.00284814752876
508 1920 0.00272907549547
508 1792 0.00371378979562
508 1664 0.00248911684403
508 1536 0.00337845151064
508 1408 0.00218533647398
508 1280 0.00202973379374
508 1152 0.00187339224449
508 1024 0.00170364332518
508 896 0.00148022071556
508 768 0.00190398715909
508 640 0.00100483489583
508 512 0.00109006364706
508 384 0.000452347421053
508 256 0.000322880181818
508 128 5.63875e-05
508 64 4.4117e-05
508 32 1.4145e-05
508 16 3.122e-06
508 4 5.9e-08

504 3200 0.00363607334057
504 3072 0.00356206391512
504 2944 0.00348135077047
504 2816 0.00340223510271
504 2688 0.00331456210627
504 2560 0.0032285427767
504 2432 0.00313056595607
504 2304 0.00421366850159
504 2176 0.00292864064162
504 2048 0.00282684248819
504 1920 0.00271830080372
504 1792 0.00371378979562
504 1664 0.00247656667507
504 1536 0.00339047446975
504 1408 0.00217615438796
504 1280 0.00202973379374
504 1152 0.0018692748989
504 1024 0.00171623182266
504 896 0.00148022071556
504 768 0.00192587206897
504 640 0.000984328061224
504 512 0.00119555367742
504 384 0.000452347421053
504 256 0.000322880181818
504 128 5.63875e-05
504 64 4.4117e-05
504 32 1.4145e-05
504 16 3.122e-06
504 4 5.9e-08

500 3200 0.0047860923237
500 3072 0.0035465904417
500 2944 0.00347162050279
500 2816 0.00339468164781
500 2688 0.00330260368612
500 2560 0.00321792051481
500 2432 0.00313686488154
500 2304 0.00302032378811
500 2176 0.0029226780207
500 2048 0.00281244806894
500 1920 0.00271983483352
500 1792 0.00259397262491
500 1664 0.00246826996929
500 1536 0.00232655268864
500 1408 0.0021792064979
500 1280 0.00202228522936
500 1152 0.00187339224449
500 1024 0.00170364332518
500 896 0.00148022071556
500 768 0.00128885284615
500 640 0.000984328061224
500 512 0.00119555367742
500 384 0.000452347421053
500 256 0.0003551682
500 128 5.63875e-05
500 64 4.4117e-05
500 32 9.43e-06
500 16 1.561e-06
500 4 5.9e-08

496 3200 0.00360884610657
496 3072 0.00353263984502
496 2944 0.00345747034467
496 2816 0.00337692497292
496 2688 0.00328867517948
496 2560 0.00320057657363
496 2432 0.00310949258763
496 2304 0.00301140415856
496 2176 0.00291476552521
496 2048 0.00280256827479
496 1920 0.00270305514582
496 1792 0.00258268630457
496 1664 0.00246826996929
496 1536 0.00231806162044
496 1408 0.00216704913947
496 1280 0.00201858141026
